 TIMESTAMP 	 VALUE0 	 VALUE1 	 VALUE2 	 VALUE_MEAN 
53.383	-0.62	2.46	10.96	11.249782220114309
53.393	-0.42	2.18	11.16	11.378681821722585
53.425	-0.15	1.81	11.48	11.622779357795622
53.429	0.0	1.42	12.06	12.143310915891103
53.436	-0.04	1.1	12.58	12.628063984633592
53.441	-0.26	0.81	12.7	12.728460236807907
53.447	-0.4	0.54	12.34	12.358284670616712
53.455	-0.46	0.42	11.56	11.576769843095267
53.462	-0.48	0.45	10.56	10.580477304923441
53.472	-0.48	0.61	9.59	9.621361649995285
53.483	-0.48	0.83	8.84	8.891844578038913
53.492	-0.47	0.95	8.39	8.45668374719074
53.503	-0.44	1.01	8.08	8.154759346541136
53.512	-0.5	0.97	8.15	8.22273677068651
53.522	-0.5	0.97	8.15	8.22273677068651
53.532	-0.69	0.99	8.32	8.407056559819257
53.543	-0.69	0.99	8.32	8.407056559819257
53.553	-0.82	1.25	8.22	8.354836922406086
53.563	-0.83	1.45	8.13	8.299897589729648
53.574	-0.85	1.62	8.1	8.304029142530752
53.591	-0.86	1.73	8.13	8.356398745871335
53.597	-0.86	1.78	8.22	8.45437165021742
53.627	-0.85	1.82	8.34	8.578490543213299
53.637	-0.62	1.89	8.76	8.982989480122974
53.639	-0.43	1.91	9.02	9.230027085550724
53.643	-0.23	1.86	9.29	9.47716202246221
53.659	-0.12	1.88	9.5	9.684978058829044
53.667	-0.13	1.86	9.6	9.77939159661786
53.681	-0.32	1.73	9.53	9.691037096203893
53.691	-0.45	1.67	9.43	9.587298889676903
53.705	-0.55	1.61	9.46	9.61177402980324
53.721	-0.63	1.56	9.69	9.834968225673126
53.731	-0.59	1.55	9.79	9.929486391551176
53.741	-0.57	1.55	9.88	10.017075421499033
53.751	-0.55	1.57	9.85	9.98948947644473
53.761	-0.55	1.62	9.85	9.997469679874003
53.771	-0.57	1.68	9.84	9.998644908186309
53.781	-0.57	1.8	9.78	9.960587332080372
53.791	-0.59	1.87	9.67	9.866807994483322
53.801	-0.57	1.99	9.31	9.537352882220517
53.811	-0.55	2.07	9.21	9.455765437023066
53.821	-0.49	2.11	9.21	9.46130540676074
53.831	-0.44	2.16	9.26	9.518760423500531
53.841	-0.35	2.2	9.33	9.592257294297314
53.851	-0.35	2.2	9.33	9.592257294297314
53.861	-0.31	2.25	9.4	9.670501538183013
53.871	-0.31	2.3	9.44	9.721095617264547
53.881	-0.32	2.3	9.52	9.79912240968547
53.891	-0.37	2.18	9.56	9.812385031173614
53.903	-0.36	2.2	9.47	9.728848852767731
53.911	-0.36	2.2	9.47	9.728848852767731
53.921	-0.3	2.32	9.37	9.657603222332131
53.931	-0.24	2.49	9.28	9.611248618155708
53.941	-0.19	2.62	9.24	9.60614907233903
53.951	-0.12	2.67	9.21	9.589963503580188
53.961	-0.14	2.63	9.22	9.588790330380574
53.971	-0.14	2.63	9.22	9.588790330380574
53.982	-0.29	2.17	9.72	9.96350339990909
53.991	-0.29	2.17	9.72	9.96350339990909
54.005	-0.33	2.01	10.06	10.264141464340796
54.011	-0.33	2.01	10.06	10.264141464340796
54.021	-0.31	2.14	9.94	10.17247757431787
54.031	-0.31	2.14	9.94	10.17247757431787
54.041	-0.27	2.31	9.73	10.00409416189192
54.054	-0.25	2.48	9.42	9.744193142584972
54.061	-0.25	2.48	9.42	9.744193142584972
54.071	-0.16	2.74	9.1	9.50490399741102
54.081	-0.13	2.69	9.21	9.595681320260693
54.091	-0.13	2.69	9.21	9.595681320260693
54.102	-0.24	2.52	9.52	9.850807073534634
54.111	-0.3	2.49	9.63	9.95123107962025
54.121	-0.3	2.49	9.63	9.95123107962025
54.132	-0.32	2.54	9.53	9.867872111048055
54.141	-0.32	2.54	9.53	9.867872111048055
54.152	-0.32	2.54	9.53	9.867872111048055
54.161	-0.43	2.92	8.94	9.414610985059339
54.171	-0.49	3.02	8.81	9.326124597066029
54.181	-0.52	3.02	8.75	9.271100258329644
54.191	-0.54	2.96	8.71	9.21505832862712
54.202	-0.55	2.85	8.74	9.209375657448229
54.211	-0.55	2.85	8.74	9.209375657448229
54.221	-0.49	2.76	9.19	9.608007077432863
54.231	-0.49	2.76	9.19	9.608007077432863
54.241	-0.32	2.9	9.32	9.766002252713236
54.252	-0.32	2.96	9.34	9.80304034470939
54.261	-0.32	2.96	9.34	9.80304034470939
54.271	-0.32	2.96	9.34	9.80304034470939
54.281	-0.34	3.09	9.28	9.786832991320532
54.291	-0.34	3.09	9.28	9.786832991320532
54.301	-0.24	3.27	9.1	9.67266767753343
54.311	-0.17	3.39	9.0	9.618783706893508
54.321	-0.17	3.39	9.0	9.618783706893508
54.331	-0.09	3.62	8.94	9.645522277201996
54.341	-0.08	3.67	8.99	9.710581856922891
54.352	-0.11	3.68	9.1	9.816542161066696
54.361	-0.13	3.68	9.28	9.983871994371722
54.371	-0.19	3.65	9.45	10.132181403824152
54.381	-0.25	3.59	9.55	10.205542611737997
54.391	-0.28	3.51	9.69	10.309927254835506
54.402	-0.3	3.42	9.78	10.365075976566693
54.411	-0.3	3.36	9.85	10.411632917078856
54.421	-0.31	3.26	9.95	10.475027446264757
54.431	-0.27	3.14	10.13	10.608930200543314
54.441	-0.27	3.06	10.42	10.863374245601593
54.452	-0.27	3.03	11.12	11.528581872893128
54.461	-0.18	3.01	11.34	11.73405726933357
54.471	-0.18	3.01	11.34	11.73405726933357
54.482	0.02	2.86	11.47	11.821205522280712
54.491	0.01	2.85	11.51	11.857600937795132
54.502	0.01	2.85	11.51	11.857600937795132
54.511	-0.36	2.9	11.29	11.662062424802912
54.521	-0.36	2.9	11.29	11.662062424802912
54.531	-0.46	2.61	11.11	11.421724913514595
54.541	-0.29	1.44	11.2	11.29591519089976
54.551	-0.32	0.8	11.64	11.671846469175305
54.561	-0.48	0.29	12.03	12.043064394081764
54.571	-0.76	0.0	12.1	12.123844274816465
54.581	-1.03	-0.15	11.68	11.726286709781576
54.591	-1.2	-0.13	10.92	10.98650535884819
54.602	-1.2	0.0	10.15	10.220689800595652
54.611	-1.03	0.22	9.53	9.588023779695167
54.621	-0.81	0.53	9.23	9.280619591385049
54.631	-0.36	0.84	9.16	9.205476630788871
54.641	-0.2	0.83	9.1	9.13996170670315
54.652	-0.2	0.83	9.1	9.13996170670315
54.661	-0.07	0.84	9.0	9.039386041098146
54.671	0.05	0.89	8.9	8.944529054120178
54.681	0.16	0.97	8.82	8.87462111867318
54.691	0.26	0.99	8.78	8.83946265335173
54.704	0.29	1.06	8.92	8.987441237638219
54.712	0.29	1.06	8.92	8.987441237638219
54.721	0.26	1.07	8.98	9.047259253497714
54.731	0.15	1.0	9.0	9.056627407594949
54.741	-0.16	0.84	8.91	8.950938498280502
54.752	-0.31	0.77	8.85	8.888841319317157
54.761	-0.31	0.77	8.85	8.888841319317157
54.771	-0.43	0.71	8.9	8.938624055188807
54.782	-0.49	0.72	9.29	9.330734161897444
54.791	-0.42	0.79	9.47	9.512171150688996
54.804	-0.18	1.04	9.64	9.697607952479828
54.812	-0.09	1.26	9.62	9.702582130546485
54.822	-0.09	1.26	9.62	9.702582130546485
54.832	-0.08	1.4	9.54	9.64251004666316
54.842	-0.08	1.52	9.39	9.512565374282588
54.854	-0.13	1.61	9.32	9.4589322864687
54.862	-0.17	1.63	9.32	9.462991070480834
54.872	-0.22	1.59	9.39	9.526205960402075
54.882	-0.28	1.54	9.49	9.618217090500714
54.892	-0.31	1.52	9.56	9.68504517284251
54.903	-0.26	1.52	9.56	9.683573720481505
54.923	-0.14	1.6	9.52	9.654532614269838
54.925	0.0	1.74	9.39	9.549853402016181
54.932	-0.06	1.87	9.2	9.388317208104974
54.942	-0.03	2.02	9.05	9.272745008895695
54.952	-0.05	2.23	9.02	9.29170597899008
54.962	-0.01	2.24	9.14	9.410488828961013
54.971	0.05	2.11	9.39	9.62427659619153
54.982	0.12	1.88	9.86	10.038346477383612
54.993	0.12	1.67	10.38	10.514166633642441
55.003	0.02	1.52	10.66	10.76784100922743
55.013	0.0	1.38	10.94	11.026694881060234
55.022	-0.05	1.36	11.06	11.143415095921
55.036	-0.2	1.65	10.47	10.601103716123149
55.044	-0.2	1.65	10.47	10.601103716123149
55.064	-0.24	1.89	9.81	9.993287747283174
55.078	-0.16	2.21	8.9	9.171679235559866
55.081	-0.13	2.33	8.86	9.162172231518026
55.112	-0.27	2.21	9.26	9.523896261509782
55.122	-0.31	2.16	9.26	9.513637579811414
55.133	-0.23	2.26	9.11	9.388961603926177
55.149	-0.15	2.41	9.08	9.39558406912524
55.156	-0.15	2.41	9.08	9.39558406912524
55.161	-0.12	2.51	9.08	9.421300334879469
55.171	-0.14	2.5	9.12	9.45748380913232
55.182	-0.23	2.41	9.21	9.522872465805683
55.192	-0.46	2.16	9.46	9.714360503913781
55.202	-0.46	2.16	9.52	9.772798984937733
55.213	-0.5	2.1	9.52	9.761680183247144
55.222	-0.46	2.11	9.44	9.683868028840541
55.232	-0.28	2.36	9.34	9.637613812557545
55.242	-0.28	2.36	9.34	9.637613812557545
55.252	-0.17	2.49	9.23	9.561480010960647
55.263	-0.17	2.43	9.23	9.546030588679255
55.272	-0.23	2.35	9.28	9.57568796484096
55.283	-0.33	2.3	9.37	9.653797180384514
55.292	-0.39	2.26	9.38	9.65629846266156
55.303	-0.42	2.28	9.34	9.623429742041035
55.313	-0.4	2.37	9.22	9.528132030991175
55.323	-0.34	2.5	9.12	9.462557793746889
55.332	-0.34	2.5	9.12	9.462557793746889
55.342	-0.05	2.81	9.04	9.466794600074515
55.352	-0.03	2.84	9.09	9.52337125182044
55.361	-0.03	2.84	9.09	9.52337125182044
55.372	-0.06	2.85	9.13	9.564674589341761
55.382	-0.14	2.85	9.16	9.59414925879309
55.393	-0.24	2.81	9.26	9.67994318165143
55.408	-0.27	2.82	9.29	9.71233236663573
55.429	-0.29	2.87	9.31	9.746645576812568
55.442	-0.31	2.97	9.35	9.815268717666369
55.446	-0.33	3.04	9.3	9.789816137190728
55.449	-0.33	3.04	9.3	9.789816137190728
55.453	-0.31	3.28	9.03	9.612252597596465
55.462	-0.29	3.36	8.95	9.564319108018092
55.472	-0.3	3.4	9.01	9.634837829460338
55.482	-0.28	3.37	9.37	9.961536026135727
55.493	-0.34	3.26	9.37	9.926736623886018
55.502	-0.42	3.18	9.58	10.102732303688938
55.512	-0.55	3.15	9.71	10.222969235990101
55.522	-0.56	3.25	9.64	10.188508232317428
55.533	-0.52	3.39	9.52	10.118937691279653
55.545	-0.52	3.39	9.52	10.118937691279653
55.553	-0.46	3.53	9.46	10.107625833992868
55.562	-0.34	3.63	9.59	10.259658863724466
55.572	-0.27	3.6	9.81	10.45318133392892
55.583	-0.2	3.5	10.12	10.710014005593083
55.592	-0.19	3.34	10.45	10.972429083844652
55.603	-0.2	3.2	10.73	11.198790113222053
55.613	-0.27	3.05	10.94	11.36041372486055
55.622	-0.36	2.94	11.06	11.449751088997525
55.632	-0.5	2.91	11.1	11.485995820998717
55.642	-0.6	2.85	10.98	11.35970510180612
55.653	-0.73	2.9	10.77	11.17746840747045
55.667	-0.81	2.99	10.52	10.966612968460225
55.673	-0.9	3.04	10.28	10.757787876696584
55.682	-0.92	3.04	10.22	10.702168004661486
55.692	-0.94	3.07	10.15	10.645703358632533
55.703	-0.86	3.0	10.15	10.618950042259357
55.713	-0.86	3.0	10.15	10.618950042259357
55.722	0.0	1.74	11.52	11.650665217059496
55.733	0.03	1.35	12.26	12.334139613284746
55.742	0.03	1.35	12.26	12.334139613284746
55.753	-0.14	1.02	12.65	12.691828079516362
55.762	-0.38	0.72	12.66	12.686149928169696
55.772	-0.56	0.53	12.18	12.204380361165413
55.783	-0.66	0.68	9.98	10.024889026817204
55.793	-0.66	0.68	8.89	8.940363527284559
55.802	-0.58	0.88	8.22	8.287291475506338
55.812	-0.46	1.13	7.98	8.07272568591303
55.822	-0.32	1.33	8.1	8.214700237987994
55.835	-0.32	1.33	8.1	8.214700237987994
55.842	-0.26	1.29	8.6	8.700097700600839
55.852	-0.33	1.12	8.71	8.787912152496748
55.862	-0.45	1.03	8.73	8.802062258357413
55.872	-0.59	1.09	8.67	8.758144780716975
55.882	-0.66	1.2	8.52	8.629368458931395
55.892	-0.64	1.36	8.35	8.484202967869168
55.907	-0.58	1.57	8.25	8.418063910425008
55.919	-0.55	1.8	8.23	8.442475940149311
55.93	-0.53	2.02	8.3	8.558697330785803
55.935	-0.51	2.09	8.47	8.738941583509986
55.942	-0.5	2.0	8.69	8.93118693119789
55.952	-0.52	1.78	9.02	9.208648109250348
55.962	-0.57	1.5	9.43	9.565552780681312
55.972	-0.64	1.14	9.88	9.966122616143151
55.982	-0.64	1.14	9.88	9.966122616143151
55.996	-0.74	0.45	10.68	10.71505949586842
56.004	-0.79	0.5	10.65	10.690958797039675
56.013	-0.79	0.5	10.65	10.690958797039675
56.022	-0.78	0.73	10.47	10.524362213455028
56.036	-0.7	1.0	10.19	10.262850481225962
56.055	-0.55	1.25	9.9	9.993748045653343
56.087	-0.43	1.5	9.73	9.854328997958207
56.1	-0.33	1.65	9.63	9.775904050265634
56.103	-0.38	1.71	9.62	9.778184903140254
56.112	-0.48	1.71	9.49	9.65477084140271
56.131	-0.57	1.84	9.1	9.30163964040749
56.153	-0.57	1.84	9.1	9.30163964040749
56.156	-0.47	2.36	9.25	9.557876333161044
56.158	-0.47	2.36	9.25	9.557876333161044
56.173	-0.51	2.37	9.37	9.678527780607956
56.181	-0.54	2.31	9.32	9.617177340571402
56.202	-0.63	2.25	9.1	9.395179615100501
56.251	-0.64	2.27	9.11	9.41034537092024
56.252	-0.66	2.24	9.22	9.511130321891295
56.253	-0.7	2.17	9.38	9.653149745031412
56.255	-0.74	2.13	9.59	9.851527800295749
56.256	-0.78	2.12	9.71	9.969297868957474
56.262	-0.8	2.13	9.77	10.031440574513711
56.275	-0.77	2.23	9.68	9.96334281253034
56.281	-0.74	2.34	9.51	9.8215731937404
56.291	-0.72	2.43	9.32	9.658452256961258
56.302	-0.72	2.43	9.32	9.658452256961258
56.311	-0.67	2.51	9.19	9.550136124684297
56.331	-0.66	2.46	9.23	9.57497258481715
56.342	-0.61	2.27	9.44	9.728237250396393
56.352	-0.6	2.23	9.6	9.873849300045043
56.361	-0.6	2.23	9.6	9.873849300045043
56.371	-0.56	2.33	9.76	10.04988059630561
56.381	-0.53	2.48	9.7	10.02603111904207
56.391	-0.5	2.7	9.51	9.898489783800356
56.402	-0.51	2.85	9.23	9.673443027174967
56.412	-0.55	2.95	8.99	9.477610458338114
56.425	-0.55	2.95	8.99	9.477610458338114
56.431	-0.54	2.83	8.92	9.373734581264822
56.441	-0.62	2.62	9.33	9.71070028370766
56.454	-0.62	2.62	9.33	9.71070028370766
56.461	-0.66	2.5	9.54	9.884189395190685
56.471	-0.64	2.52	9.56	9.907249870675516
56.481	-0.64	2.52	9.56	9.907249870675516
56.492	-0.43	2.59	9.5	9.856114853226904
56.502	-0.55	2.69	9.5	9.888811859874775
56.511	-0.56	2.76	9.47	9.879883602553221
56.521	-0.6	2.78	9.43	9.849532983852583
56.531	-0.61	2.73	9.37	9.778645100421631
56.541	-0.62	2.72	9.32	9.72857646318309
56.552	-0.6	2.77	9.27	9.693595824047957
56.561	-0.59	2.86	9.26	9.709546848334375
56.571	-0.55	2.96	9.21	9.689592354686548
56.581	-0.43	3.17	9.04	9.589337829068281
56.591	-0.43	3.26	8.93	9.516165194026426
56.601	-0.43	3.26	8.93	9.516165194026426
56.611	-0.47	3.29	8.9	9.500263154249993
56.621	-0.5	3.31	8.92	9.52746031217134
56.631	-0.57	3.33	9.0	9.613209661710286
56.643	-0.62	3.34	9.1	9.713392816107048
56.651	-0.66	3.35	9.2	9.813159531975417
56.661	-0.68	3.35	9.26	9.870790241920856
56.671	-0.69	3.34	9.34	9.943203709066811
56.681	-0.71	3.32	9.43	10.02254458707967
56.691	-0.68	3.31	9.59	10.16792014130717
56.709	-0.67	3.29	9.72	10.283549970705641
56.722	-0.69	3.26	9.9	10.445750332072848
56.733	-0.66	3.11	10.57	11.03778057401034
56.755	-0.62	2.97	11.47	11.864493246658283
56.764	-0.58	2.9	11.84	12.203769909335392
56.773	-0.37	2.75	12.08	12.39458752843353
56.783	-0.19	2.61	12.21	12.487285533693862
56.804	-0.34	2.74	12.28	12.586564265120167
56.812	-0.31	2.72	12.3	12.600972184716543
56.822	-0.1	2.44	12.27	12.51065545844821
56.832	-0.03	1.99	12.18	12.341531509500756
56.842	-0.17	1.39	12.11	12.190697272920856
56.853	-0.49	0.77	11.95	11.98480287697716
56.862	-0.85	0.32	11.71	11.745169219726042
56.872	-1.1	0.01	11.22	11.27379705334454
56.882	-1.19	-0.03	10.52	10.587133700865405
56.892	-1.2	0.18	9.79	9.864912569303389
56.902	-1.04	0.88	8.62	8.726992609140906
56.916	-0.82	1.09	8.22	8.3324006144688
56.922	-0.55	1.25	7.89	8.007315405302828
56.934	-0.34	1.34	7.76	7.882182438893431
56.942	-0.19	1.51	7.8	7.947087516820234
56.952	-0.05	1.59	7.98	8.137014194408168
56.962	0.05	1.58	8.23	8.380441515815262
56.972	0.17	1.42	8.47	8.58988940557444
56.982	0.23	1.25	8.61	8.703303970332186
56.994	0.19	1.09	8.71	8.779994305237334
57.003	0.14	0.97	8.82	8.874283069634414
57.015	0.12	0.87	8.93	8.973081967752217
57.022	0.16	0.8	9.13	9.166378783358235
57.037	0.16	0.77	9.36	9.39298142231741
57.042	0.11	0.76	9.58	9.610728380305002
57.053	0.01	0.72	9.72	9.746635316867048
57.062	-0.13	0.67	9.83	9.853664293043478
57.072	-0.26	0.63	9.87	9.893502918582477
57.083	-0.32	0.64	9.8	9.826087726048451
57.092	-0.3	0.7	9.69	9.719881686522731
57.102	-0.22	0.8	9.6	9.635787461333921
57.112	-0.09	1.25	9.49	9.572392595375517
57.122	-0.05	1.44	9.42	9.529559276272959
57.135	-0.05	1.59	9.38	9.51393714505199
57.141	-0.04	1.66	9.34	9.486453499596147
57.156	-0.05	1.67	9.36	9.507944046953577
57.161	-0.05	1.67	9.36	9.507944046953577
57.171	-0.17	1.69	9.47	9.62111739872246
57.182	-0.22	1.68	9.57	9.718832234378779
57.192	-0.22	1.68	9.57	9.718832234378779
57.202	-0.24	1.65	9.69	9.832405605954222
57.212	-0.25	1.66	9.71	9.854044854779179
57.221	-0.25	1.66	9.71	9.854044854779179
57.233	-0.22	1.85	9.55	9.730025693696806
57.242	-0.23	1.99	9.44	9.650212432894936
57.253	-0.23	2.12	9.32	9.560842013128342
57.262	-0.2	2.22	9.2	9.466171348544245
57.272	-0.16	2.25	9.14	9.414228592933146
57.283	-0.15	2.22	9.18	9.445808594291968
57.293	-0.12	2.15	9.32	9.565526645198371
57.303	-0.12	2.08	9.52	9.745316823992948
57.313	-0.17	1.95	9.67	9.866118791095108
57.36	-0.22	1.86	9.73	9.908627553803807
57.366	-0.31	1.77	9.71	9.874872151071123
57.375	-0.4	1.73	9.58	9.743166836301224
57.383	-0.44	1.88	9.28	9.478734092694022
57.385	-0.44	1.88	9.28	9.478734092694022
57.388	-0.38	2.05	9.15	9.384529823065193
57.39	-0.23	2.43	9.15	9.469968320960742
57.402	-0.16	2.42	9.34	9.649746110649751
57.411	-0.17	2.3	9.46	9.737068347300434
57.433	-0.33	2.01	9.69	9.901772568585889
57.442	-0.39	1.97	9.75	9.954672269843945
57.452	-0.38	1.96	9.71	9.913127659825633
57.462	-0.29	2.15	9.47	9.715322948826765
57.472	-0.29	2.15	9.28	9.530215107750715
57.483	-0.25	2.29	9.13	9.416129778205057
57.494	-0.25	2.53	9.04	9.390686875836078
57.503	-0.26	2.55	9.08	9.434855589779845
57.513	-0.24	2.48	9.17	9.502468100446325
57.522	-0.24	2.48	9.17	9.502468100446325
57.532	-0.27	2.43	9.28	9.59667650804173
57.542	-0.29	2.36	9.33	9.628218942255105
57.553	-0.28	2.41	9.41	9.717746652388094
57.562	-0.27	2.48	9.42	9.744726779135473
57.572	-0.27	2.48	9.42	9.744726779135473
57.583	-0.26	2.62	9.18	9.550099475921703
57.592	-0.3	2.7	8.99	9.391490829468983
57.603	-0.3	2.7	8.99	9.391490829468983
57.613	-0.41	2.88	8.78	9.249372951719485
57.622	-0.43	2.9	8.82	9.294476854562607
57.633	-0.45	2.88	8.98	9.441255213158895
57.644	-0.47	2.84	9.19	9.630295945608317
57.653	-0.49	2.74	9.41	9.813042341700152
57.671	-0.47	2.7	9.55	9.93546174065403
57.675	-0.4	2.65	9.68	10.044147549692806
57.681	-0.33	2.67	9.68	10.046900019408971
57.692	-0.33	2.67	9.68	10.046900019408971
57.702	-0.36	2.94	9.48	9.931948449322519
57.712	-0.41	3.05	9.28	9.776962718554264
57.721	-0.41	3.05	9.28	9.776962718554264
57.732	-0.44	3.13	9.1	9.633301614711334
57.742	-0.45	3.21	8.96	9.528284210706564
57.752	-0.42	3.25	8.96	9.540466445619941
57.762	-0.41	3.26	9.1	9.675003875968216
57.772	-0.38	3.25	9.33	9.887153280899412
57.782	-0.4	3.22	9.58	10.114583530724337
57.792	-0.49	3.12	9.85	10.3439354212988
57.802	-0.55	3.11	9.82	10.31537687144779
57.813	-0.59	3.12	9.75	10.254023600518968
57.823	-0.6	3.15	9.6	10.121388244702404
57.832	-0.59	3.19	9.56	10.095434611744063
57.843	-0.52	3.18	9.58	10.107383439842382
57.86	-0.42	3.08	9.79	10.271655173339884
57.866	-0.34	2.93	10.18	10.598721621025812
57.872	-0.28	2.72	10.59	10.937316855609515
57.882	-0.3	2.49	11.03	11.311542777181192
57.892	-0.48	2.33	11.51	11.7532718848838
57.902	-0.76	2.28	11.91	12.15006584344299
57.916	-0.95	2.33	12.07	12.32948904050772
57.924	-0.94	2.42	12.02	12.297170406235738
57.933	-0.83	2.48	11.76	12.047277700791993
57.941	-0.79	2.53	11.45	11.752765631969353
57.953	-0.78	2.47	11.1	11.398214772498367
57.962	-0.78	2.47	11.1	11.398214772498367
57.972	-0.69	2.25	11.24	11.483736325778297
57.981	-0.43	1.75	11.64	11.778667157195674
57.992	-0.16	1.16	12.19	12.246113669242172
58.002	-0.1	0.78	12.56	12.584593755858789
58.013	-0.37	0.46	12.14	12.154344902132735
58.022	-0.37	0.46	12.14	12.154344902132735
58.032	-0.43	0.51	11.38	11.399535078238937
58.052	-0.36	0.59	10.34	10.363073868307607
58.056	-0.26	0.75	9.43	9.463350358092
58.073	-0.14	1.03	8.47	8.53354557027734
58.076	-0.09	1.02	8.39	8.452254137210973
58.085	-0.09	1.02	8.39	8.452254137210973
58.109	-0.13	0.67	8.59	8.617070267788234
58.115	-0.24	0.39	8.72	8.732015803925231
58.117	-0.24	0.39	8.72	8.732015803925231
58.123	-0.5	0.33	8.77	8.790437986812716
58.133	-0.57	0.44	8.61	8.640057870176564
58.148	-0.57	0.44	8.61	8.640057870176564
58.152	-0.54	1.02	7.97	8.053129826347021
58.161	-0.47	1.36	7.66	7.793978444927854
58.172	-0.53	1.85	7.59	7.830166026336862
58.182	-0.57	1.9	7.8	8.048285531714193
58.192	-0.57	1.83	8.2	8.421033190767034
58.202	-0.54	1.67	8.68	8.85567049974196
58.212	-0.52	1.51	9.2	9.33758534097547
58.222	-0.48	1.33	9.64	9.743146309072856
58.232	-0.48	1.33	9.64	9.743146309072856
58.242	-0.36	1.07	10.12	10.182774670982363
58.253	-0.37	1.08	10.19	10.253750533341446
58.262	-0.42	1.19	10.18	10.257918892251
58.273	-0.49	1.33	10.15	10.248487693313585
58.282	-0.49	1.33	10.15	10.248487693313585
58.293	-0.47	1.55	10.1	10.22904687642011
58.303	-0.45	1.66	10.0	10.146827090278025
58.313	-0.44	1.72	9.9	10.05793219305042
58.323	-0.46	1.72	9.76	9.92106849084311
58.333	-0.5	1.71	9.64	9.803249461275582
58.342	-0.5	1.65	9.54	9.694539700264267
58.353	-0.52	1.61	9.44	9.59041709207686
58.362	-0.5	1.62	9.4	9.551670011050424
58.372	-0.48	1.71	9.37	9.536844341814538
58.382	-0.45	1.85	9.38	9.571279956202305
58.393	-0.44	1.94	9.37	9.578836046201019
58.402	-0.45	2.01	9.38	9.603488949335029
58.417	-0.42	2.03	9.43	9.655164421178958
58.445	-0.37	2.06	9.54	9.766887938335321
58.453	-0.45	2.03	9.5	9.72488560344028
58.462	-0.48	1.97	9.51	9.723754418947447
58.482	-0.48	1.91	9.62	9.81951628136539
58.506	-0.53	1.84	9.63	9.818523310559486
58.513	-0.5	1.92	9.52	9.724546261908573
58.522	-0.47	2.04	9.43	9.65957556003368
58.532	-0.43	2.2	9.38	9.644132931477044
58.542	-0.39	2.29	9.38	9.663363803562403
58.552	-0.39	2.29	9.38	9.663363803562403
58.562	-0.36	2.35	9.37	9.666902295978788
58.572	-0.41	2.37	9.33	9.6350350284781
58.582	-0.42	2.36	9.35	9.652383125425555
58.592	-0.43	2.39	9.36	9.669881074759916
58.602	-0.5	2.43	9.3	9.625222075360131
58.612	-0.5	2.43	9.3	9.625222075360131
58.622	-0.57	2.57	9.01	9.386687381605931
58.633	-0.54	2.63	8.92	9.315304611229845
58.642	-0.45	2.69	8.98	9.385041289200597
58.652	-0.39	2.75	9.11	9.524006509867577
58.662	-0.37	2.75	9.27	9.676378454773252
58.672	-0.37	2.75	9.27	9.676378454773252
58.682	-0.43	2.7	9.42	9.808735902245509
58.693	-0.66	2.55	9.51	9.868039318932611
58.704	-0.75	2.54	9.49	9.852624015966509
58.712	-0.8	2.53	9.45	9.815467385713223
58.722	-0.84	2.51	9.37	9.736662672599888
58.732	-0.84	2.51	9.37	9.736662672599888
58.742	-0.83	2.5	9.29	9.656241504850632
58.761	-0.75	2.54	9.31	9.679369814197617
58.766	-0.68	2.56	9.4	9.76606369014661
58.771	-0.62	2.59	9.51	9.875859456270122
58.786	-0.63	2.63	9.65	10.021791257055797
58.792	-0.63	2.63	9.7	10.069945382175614
58.802	-0.66	2.62	9.69	10.059627229674069
58.811	-0.64	2.6	9.59	9.956791651932866
58.821	-0.59	2.69	9.34	9.737545892061304
58.832	-0.51	2.75	9.24	9.65402506729706
58.843	-0.42	2.85	9.22	9.659570383821427
58.853	-0.42	2.85	9.22	9.659570383821427
58.862	-0.3	3.04	9.18	9.674916020307359
58.872	-0.34	3.15	9.18	9.711359328127037
58.883	-0.38	3.15	9.15	9.684492759045257
58.893	-0.4	3.11	9.17	9.691284744552705
58.904	-0.4	3.11	9.17	9.691284744552705
58.92	-0.52	2.98	9.39	9.865236945963337
58.944	-0.58	2.94	9.57	10.028205223269017
58.948	-0.58	2.94	9.57	10.028205223269017
58.954	-0.65	2.84	9.9	10.319791664563777
58.958	-0.66	2.86	9.97	10.393079428157952
58.962	-0.67	2.9	9.95	10.38563430898662
58.972	-0.65	2.98	9.93	10.387867923688672
58.983	-0.68	3.08	10.0	10.48564733337909
58.992	-0.69	3.13	10.13	10.624965882298165
59.003	-0.63	3.11	10.55	11.016873422164748
59.012	-0.63	3.11	10.55	11.016873422164748
59.022	-0.63	3.11	10.55	11.016873422164748
59.032	-0.39	2.97	11.43	11.816001861882048
59.042	-0.27	2.74	11.9	12.214356307231258
59.053	-0.34	2.58	12.24	12.513576627007962
59.07	-0.34	2.58	12.24	12.513576627007962
59.076	-0.81	2.56	12.36	12.648292374862308
59.085	-0.8	2.39	12.29	12.545764225426844
59.092	-0.64	2.13	12.1	12.302702955042033
59.102	-0.56	1.86	11.89	12.0476263222263
59.112	-0.61	1.54	11.79	11.905788508116546
59.122	-0.75	0.7	11.77	11.814626528164146
59.134	-0.93	0.43	11.43	11.47583112458527
59.142	-1.08	0.3	10.87	10.927639269302404
59.162	-1.01	0.2	10.25	10.301582402718527
59.172	-0.39	0.24	9.33	9.341231182237168
59.181	-0.17	0.52	9.11	9.12641221948691
